,Rota,Etapa,Combustivel,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
171,R3,Aciaria,Carvao metalurgico,0.029605908045762568,0.033057088902872636,0.03217706915185111,0.03408933573247099,0.04004020050276212,0.03021339108800658,0.03052067351065475,0.03010359333637624,0.030442117078652776,0.03392188332092073,0.034186381451573204,0.03341293705822151,0.036020851837406505,0.03766240343302061,0.03761266034661763,0.03761266034661763,0.03711286432801842,0.0366123420298234,0.03611108209547144,0.03560907272472745,0.03510630164959249,0.034602756108510324,0.03409842281872063,0.03359328794659306,0.03308733707575807,0.03258055517283091,0.03207292655050177,0.03156443482773969,0.031055062886828442,0.03054479282691931,0.030033605913747884,0.029521482525118745,0.029008402091712352,0.02849434303271143,0.02797928268567917,0.027463197230045425,0.02694606160347008,0.026427849410251166,0.02590853282082686,0.025388082461282498,0.02486646729161164,0.024343654471289368,0.0238196092104907,0.02329429460501997,0.02276767145269821,0.02223969804857545
174,R3,Aciaria,Outras fontes secundarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,R3,Aciaria,Oleo diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,R3,Aciaria,Oleo combustivel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,R3,Aciaria,GLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,R3,Aciaria,Gas cidade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,R3,Aciaria,Coque de carvao mineral,0.16367418957351565,0.1750177567480272,0.17469318813820087,0.17403196163236614,0.20992370283834497,0.2031516976873481,0.20478843808541622,0.2027164620108123,0.20495286106279842,0.19918982726248888,0.19957212482830694,0.19356385280547012,0.19244489603592968,0.19329313500435852,0.1936698409069042,0.1936698409069042,0.191096296680842,0.18851888321633517,0.18593754143782226,0.1833522099824105,0.18076282507589292,0.17816932040001238,0.17557162695020417,0.17296967288296636,0.17036338335191553,0.16775268033148302,0.1651374824270893,0.1625177046705035,0.15989325829894352,0.15726405051630565,0.15462998423471486,0.15199095779437005,0.149346864659402,0.1466975930871755,0.14404302576812872,0.14138303943286135,0.1387175044227351,0.1360462842197329,0.13336923493072095,0.13068620472055245,0.1279970331876278,0.125301550674553,0.12259957750539323,0.11989092313965485,0.11717538523151401,0.11445274858086954
182,R3,Aciaria,Eletricidade,2.805063339062316,2.778797892053151,2.785584157524073,2.848690933335175,3.1222717069088146,2.954038208440536,2.9485231612551406,2.9630725921348167,2.9200360238859804,2.99013972769765,3.0912713786358768,2.9367927110541006,2.921147691970931,2.889736416358892,2.87439145093701,2.87439145093701,2.836190718995979,2.7979226527495404,2.7595863240368024,2.7211807704790987,2.682704993644945,2.644157957086634,2.605538584237328,2.5668457561563343,2.5280783091089036,2.489235031965471,2.4503146634035557,2.411315888893674,2.3722373374484853,2.3330775781119995,2.29383511616289,2.2545083890028805,2.215095761697556,2.1755955221328835,2.1360058757460196,2.0963249397835595,2.0565507370341565,2.0166811889751513,1.9767141082644886,1.936647190499337,1.8964780051513734,1.856203985575205,1.815822417970504,1.7753304291596566,1.7347249730203522,1.694002815385936
183,R3,Aciaria,Carvao vegetal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,R3,Laminacao,Gas natural,1.7240965225689246,1.6605174305567427,1.6745341892139345,1.6008871210750608,1.322583127278741,1.2638451491143774,1.494744510673647,1.6370014047003154,1.7128393276318343,1.4221903603309118,1.7817815537482093,1.5221666333499408,1.581598266683917,1.5585737278953826,1.7340320590059703,1.7340320590059703,1.7152171801482592,1.6964019938478427,1.6775861816602604,1.658769412703025,1.6399513431558432,1.6211316157378048,1.602309859160316,1.5834856875544696,1.564658699871477,1.5458284792546861,1.5269945923816288,1.5081565887744413,1.4893140000768883,1.4704663392961212,1.4516131000071686,1.4327537555180334,1.413887757993131,1.3950145375326513,1.376133501205267,1.3572440320314414,1.3383454879143954,1.3194372005155994,1.3005184740714377,1.2815885841474575,1.2626467763263696,1.2436922648256883,1.224724231040614,1.2057418220074378,1.1867441487824109,1.1677302847306459
188,R3,Laminacao,Carvao metalurgico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,R3,Laminacao,Outras fontes secundarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,R3,Laminacao,Oleo diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,R3,Laminacao,Oleo combustivel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,R3,Laminacao,GLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,R3,Laminacao,Gas cidade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,R3,Laminacao,Coque de carvao mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,R3,Laminacao,Eletricidade,0.526315242332125,0.5213870451983621,0.5226603551112329,0.534501106634128,0.585833184999586,0.5542674612308274,0.5532326705523305,0.5559625865341175,0.5478876166995323,0.5610412048364591,0.5800165800551854,0.5510316811292933,0.5480961994610608,0.5422024882904466,0.539323305819902,0.539323305819902,0.533447135268832,0.5275218279655203,0.5215466608569004,0.5155208909790353,0.5094437545046268,0.5033144657260127,0.4971322159682598,0.4908961724264291,0.484605476920513,0.47825924456089075,0.47185656231642703,0.46539648747653195,0.45887804599760273,0.45230023072326003,0.4456619994666668,0.4389622729419571,0.43219993253038336,0.4253738178652006,0.4184827242175129,0.41152539966328455,0.40450054200943636,0.3974067954543647,0.39024274695529215,0.3830069222715373,0.3756977816490115,0.3683137151069456,0.36085303728293544,0.353313981786775,0.34569469500710415,0.3379932293075049
200,R3,Laminacao,Carvao vegetal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,R3,Outros,Gas natural,0.10369341742559958,0.09986954025790104,0.10071255895631383,0.09628315719212663,0.07954494571604635,0.07601223069179827,0.08989935566888183,0.09845520118036008,0.10301636889706722,0.08553568594449829,0.10716280439957812,0.09154862157490667,0.09512305553664492,0.09373827627377974,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851,0.104290976618851
205,R3,Outros,Carvao metalurgico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,R3,Outros,Outras fontes secundarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,R3,Outros,Oleo diesel,0.14297071811627385,0.11821107911231576,0.039549815796931294,0.04211043579464632,0.06085907406061487,0.059120458216028744,0.11906108321552188,0.13244293491833575,0.1257766879932448,0.12852519405341406,0.12473259230342505,0.11260044967027767,0.11117256571895007,0.1017705187775212,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268,0.10759191753833268
210,R3,Outros,Oleo combustivel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,R3,Outros,GLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,R3,Outros,Gas cidade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,R3,Outros,Coque de carvao mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,R3,Outros,Eletricidade,0.7705808603608868,0.7633654615239922,0.7652297211335342,0.7825658264976919,0.8577213871379177,0.8115058481923538,0.8099908058238369,0.8139876898901944,0.8021650849149877,0.8214233211356854,0.8492052658441946,0.8067683258596732,0.8024704720117453,0.7938414590946075,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337,0.7896260331923337
217,R3,Outros,Carvao vegetal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,R4,Sinterizacao,Gas natural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,R4,Sinterizacao,Carvao metalurgico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,R4,Sinterizacao,Outras fontes secundarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,R4,Sinterizacao,Oleo diesel,0.10007950268139168,0.08274775537862104,0.02768487105785191,0.029477305056252425,0.04260135184243041,0.041384320751220116,0.08334275825086532,0.09271005444283503,0.08804368159527134,0.08996763583738984,0.08731281461239754,0.07882031476919436,0.07782079600326505,0.07123936314426484,0.07531434227683288,0.07531434227683288,0.07450057864930132,0.07368681502176974,0.07287305139423818,0.07205928776670661,0.07124552413917504,0.07043176051164347,0.06961799688411191,0.06880423325658033,0.06799046962904877,0.0671767060015172,0.06636294237398563,0.06554917874645406,0.06473541511892249,0.06392165149139092,0.06310788786385936,0.06229412423632778,0.06148036060879622,0.06066659698126465,0.05985283335373308,0.059039069726201515,0.058225306098669945,0.057411542471138374,0.05659777884360681,0.05578401521607523,0.05497025158854367,0.054156487961012106,0.05334272433348053,0.052528960705948965,0.051715197078417395,0.050901433450885825
227,R4,Sinterizacao,Oleo combustivel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,R4,Sinterizacao,GLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,R4,Sinterizacao,Gas cidade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,R4,Sinterizacao,Coque de carvao mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,R4,Sinterizacao,Eletricidade,0.20498387503219914,0.20306449124060483,0.20356040695625205,0.20817202169821084,0.22816431432151316,0.21587041922616068,0.21546739954125552,0.21653061928381795,0.213385662660242,0.21850858757295688,0.22589892254651628,0.21461018070252327,0.21346689933986687,0.2111714770208783,0.21005012249365257,0.21005012249365257,0.20777406222827985,0.20548494638350845,0.20318266230519805,0.2008670960393743,0.1985381323134276,0.196195654516984,0.19383954468244263,0.191469683465172,0.1890859501233588,0.18668822249750147,0.184276376989542,0.1818502885416275,0.17940983061449484,0.17695487516546982,0.17448529262607307,0.1720009518792247,0.16950172023603882,0.16698746341219953,0.16445804550390983,0.16191332896340366,0.15935317457401282,0.15677744142477823,0.1541859868845965,0.1515786665758918,0.14895533434780248,0.14631584224887206,0.14366004049923445,0.14098777746228136,0.13829889961580177,0.13559325152258098
234,R4,Sinterizacao,Carvao vegetal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,R4,Alto-forno,Gas natural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,R4,Alto-forno,Carvao metalurgico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,R4,Alto-forno,Outras fontes secundarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,R4,Alto-forno,Oleo diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,R4,Alto-forno,Oleo combustivel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,R4,Alto-forno,GLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,R4,Alto-forno,Gas cidade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,R4,Alto-forno,Coque de carvao mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,R4,Alto-forno,Eletricidade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,R4,Alto-forno,Carvao vegetal,19.2994666540949,19.22634703358258,19.335404731298283,21.042103168878942,21.755862832831923,24.4171013686755,22.064128893217394,21.741564162287826,20.526378365204042,21.204972064378858,24.65936773444932,24.255072206898195,23.481218820290554,23.36523180685012,22.334778016406002,22.334778016406002,22.303944683072668,22.27311134973933,22.242278016406004,22.211444683072667,22.180611349739333,22.149778016406,22.11894468307267,22.088111349739336,22.057278016406002,22.026444683072665,21.995611349739338,21.964778016406,21.933944683072667,21.903111349739333,21.872278016406003,21.84144468307267,21.810611349739336,21.779778016406,21.748944683072672,21.718111349739335,21.687278016406,21.656444683072667,21.625611349739337,21.594778016406003,21.56394468307267,21.533111349739332,21.502278016406006,21.47144468307267,21.440611349739335,21.409778016406
